elevation,aspect,slope,horz dist water,vert dist water,horz dist road,hillshade 9am,hillshade noon,hillshade 3pm,horz dist fire,wilderness area,cover
2845,313,29,175,76,365,131,204,207,1003,0,1
3041,341,9,127,7,3585,201,226,165,907,0,1
2802,356,11,300,14,914,203,221,156,930,0,2
2959,227,10,495,53,5589,206,249,179,2460,1,2
3209,50,7,540,81,1342,224,225,136,1950,0,2
3045,56,10,192,0,3101,227,218,124,1399,0,2
3206,80,7,0,0,2888,230,228,131,2831,0,1
3032,317,15,569,262,883,179,225,186,1434,0,1
2724,52,8,180,13,2109,225,223,133,2550,0,2
2688,180,7,0,0,1170,223,244,156,1689,0,1
2896,340,21,85,19,5351,170,204,170,1019,1,2
2851,23,12,216,32,1744,213,214,136,2713,0,2
2683,0,13,0,0,2654,201,216,152,6675,1,1
3036,117,8,210,3,955,235,232,129,1657,0,1
3137,67,2,301,29,2207,221,235,151,2552,0,1
2825,303,35,300,179,1200,104,198,223,1585,0,2
3227,257,12,484,44,5837,191,247,194,2014,1,2
2949,69,20,30,-5,417,237,197,83,1301,1,1
2656,325,17,240,69,2105,177,220,182,1639,0,2
3144,326,7,30,1,752,203,232,168,1201,0,1
3156,264,15,560,32,3537,181,246,204,1271,0,1
3072,318,14,67,3,3730,184,227,183,993,0,1
3103,105,17,270,128,2058,247,216,91,3723,1,1
3302,53,16,949,220,1521,227,203,105,3066,0,1
2964,317,22,150,38,1847,157,215,196,1622,0,2
3192,102,7,319,73,5206,232,231,132,2519,1,2
2965,130,16,371,25,2620,245,229,108,2568,0,2
2785,78,10,488,39,1691,234,221,118,2771,1,2
3177,285,11,420,62,990,190,240,190,768,0,2
2943,20,15,708,209,450,208,208,134,1298,0,2
3162,174,7,60,3,3522,225,244,153,4739,1,1
3214,350,11,150,30,4295,201,222,160,481,0,1
3044,16,14,469,185,1546,207,209,137,3254,0,1
3255,104,6,323,11,4187,230,233,136,2316,1,1
3116,4,14,335,10,3717,201,213,148,3767,1,1
2734,139,4,124,18,1411,227,238,146,2043,1,2
2696,23,14,424,41,3194,211,209,131,2892,0,1
2979,52,8,541,84,1050,225,222,131,1633,0,2
2898,28,16,532,109,1412,212,204,124,2730,0,2
3065,74,17,484,98,5028,238,205,92,1507,1,1
2619,58,13,458,30,1343,229,211,113,4112,1,2
2991,0,5,437,115,2678,212,230,156,2207,1,2
2754,239,27,360,59,1273,159,250,219,1392,0,2
2541,94,9,313,51,1237,235,226,122,4798,1,2
3293,120,28,470,-28,558,254,204,59,4212,0,2
3152,101,8,365,44,5608,233,230,129,1048,1,2
2833,270,24,362,187,1020,150,240,225,1729,0,2
3191,105,5,618,95,1510,229,233,138,2482,0,1
3024,60,8,636,42,5450,226,224,132,5480,1,2
2724,66,15,67,-7,1240,233,209,104,2193,1,2
2903,264,9,474,105,1879,197,245,186,977,0,2
3160,153,7,42,5,1361,229,240,145,1852,0,1
3219,75,22,201,5,1639,241,194,74,2308,0,1
2868,276,12,67,5,3532,187,243,195,2771,1,1
3110,312,6,180,15,5555,204,236,171,1148,1,1
3371,315,6,339,32,1410,203,235,171,2205,0,1
2861,232,24,150,35,1100,175,253,208,1777,0,2
3365,291,12,297,55,3622,186,238,192,1676,0,1
3046,16,8,95,14,1050,214,224,147,1480,0,2
3245,125,4,360,1,4321,226,237,145,2297,1,1
3131,51,3,212,3,2638,221,232,147,990,1,1
2817,319,14,30,6,4761,183,226,183,192,1,2
2672,107,14,60,4,2430,243,223,106,708,0,2
3226,43,8,120,23,4442,222,223,136,3501,0,1
2903,65,7,255,0,4121,227,226,134,3790,1,2
3070,108,19,150,48,4855,249,214,86,234,1,1
3310,20,14,283,71,3425,209,209,134,2190,0,1
2774,108,20,60,33,2163,250,212,81,828,0,2
2949,89,16,201,29,1890,243,212,95,1937,0,2
2550,229,19,30,-3,1550,188,254,198,1211,0,2
3369,22,24,153,52,3946,197,181,111,845,1,1
2564,197,33,234,120,272,191,245,164,934,0,2
3231,67,12,182,26,3050,232,217,116,4807,1,1
3086,111,23,153,31,3249,252,208,71,2580,1,1
3076,45,22,900,16,1605,220,186,90,2197,0,1
2934,108,10,324,21,3582,237,229,122,4544,1,2
2932,230,12,417,36,5883,201,251,185,5947,1,1
3140,75,7,256,-5,4670,228,228,133,1930,1,1
3233,154,17,330,46,2062,238,239,124,1774,0,1
3223,32,18,541,147,666,213,198,115,1917,0,2
2848,13,11,162,20,957,210,218,145,2579,0,1
2824,306,6,192,62,3573,202,236,174,5730,1,2
2842,258,8,30,1,552,201,245,182,1610,0,2
3219,130,11,242,28,5678,238,234,124,3137,1,2
2963,49,15,892,165,3174,225,206,111,900,0,2
3209,96,17,330,-43,1539,245,214,92,2431,1,1
2950,48,23,277,80,1911,222,183,85,3030,0,2
3050,169,2,404,29,4616,221,240,155,1184,1,1
3147,68,11,240,85,4057,232,218,117,735,1,2
3075,85,12,85,16,1513,237,220,112,2513,1,2
2856,304,18,30,16,2735,169,228,199,534,0,1
3098,42,12,604,228,2048,222,213,125,2698,0,1
2909,135,17,277,71,859,245,230,108,2095,0,2
2945,254,27,60,19,2402,148,245,228,2676,0,2
3115,90,15,228,-10,1190,242,215,99,1065,1,2
2920,290,13,162,5,2812,181,237,196,1431,0,2
2772,18,7,524,72,1961,215,226,148,2164,1,2
3050,219,13,324,33,1556,205,252,182,594,0,1
2985,108,5,272,33,4388,228,234,141,1892,1,2
3185,278,2,295,9,4891,214,239,162,2483,1,2
2915,321,10,295,53,3046,193,230,176,1894,0,1
2905,62,21,201,44,751,232,191,81,1954,0,2
2890,304,17,60,7,5305,172,229,197,4294,1,1
2796,107,6,240,0,2340,231,232,134,1533,1,2
3255,82,7,277,56,351,230,228,132,1390,0,1
3253,189,16,488,-77,458,219,250,160,3264,0,1
3122,258,15,633,193,5942,184,248,201,1421,1,2
3103,40,15,90,23,3064,220,206,117,5316,1,1
2981,326,21,443,80,3247,164,212,186,1634,0,1
3104,157,15,228,10,2976,235,241,132,859,0,2
3181,31,13,589,140,2173,216,210,128,2223,0,2
2949,168,8,600,53,6046,227,243,150,5662,1,2
2971,113,11,60,1,2271,239,229,119,789,1,1
2966,83,14,108,28,1956,239,215,104,2624,0,2
3245,17,16,300,4,3100,206,206,134,1455,0,1
2921,115,8,120,6,4422,234,233,130,2962,1,1
3166,109,21,351,124,3035,250,212,80,2910,1,1
2856,66,14,371,36,2086,233,211,108,2905,1,2
2962,255,7,540,66,5876,205,244,178,6274,1,2
2962,86,12,361,-5,3967,237,221,113,4743,1,2
2472,103,4,60,8,698,227,234,141,421,0,2
2617,80,15,60,12,2268,239,211,98,1237,0,2
3031,55,8,85,13,3313,225,224,133,5407,1,2
2898,83,21,42,5,582,244,198,74,1742,0,2
3241,101,1,30,-1,5612,221,237,152,782,1,2
3044,285,7,691,79,5607,202,240,178,6160,1,2
3136,304,10,277,10,1699,192,235,183,671,0,1
3112,45,31,342,191,2016,211,158,60,2762,0,1
3105,232,15,537,76,2885,194,252,193,649,0,1
3037,243,14,570,46,5905,192,250,195,4916,1,1
3369,325,28,350,143,3467,139,196,191,3827,1,1
2838,196,15,170,81,2313,215,251,167,582,0,2
3219,40,18,573,143,541,218,198,108,1907,0,2
3167,48,11,85,-18,2026,224,216,124,2147,1,1
3262,240,8,228,39,3309,206,247,179,1637,0,1
2959,354,17,150,14,4361,191,209,155,1953,1,2
2764,80,11,0,0,1448,234,221,118,2135,1,2
2991,355,13,124,12,2288,197,216,155,2707,0,2
2968,37,21,576,173,3035,214,189,102,953,0,2
2166,341,21,67,30,351,171,203,168,474,0,2
2913,336,17,127,50,6092,180,214,173,4585,1,2
2551,44,13,120,1,1015,222,210,120,592,1,1
3038,100,5,30,-2,3186,229,233,138,5382,1,1
3153,334,10,30,2,658,197,227,169,1290,0,1
3128,143,5,175,15,2115,227,239,146,2292,0,2
3359,216,11,424,122,3416,209,251,177,443,0,1
2739,343,8,30,3,2472,204,228,163,566,0,2
3393,178,5,283,37,2942,223,243,155,1883,0,1
2596,46,15,376,17,1381,224,207,114,4198,1,2
2801,73,16,124,19,2296,237,208,97,3355,1,2
3114,313,19,579,291,1350,167,223,194,1026,0,1
3259,281,1,0,0,6255,215,238,161,175,1,1
3091,33,5,437,51,1177,219,229,147,1260,0,2
2848,9,6,67,3,2970,213,227,152,4034,1,2
2624,47,24,90,3,1031,220,180,82,6376,1,2
3213,208,26,469,-19,2074,193,253,183,1040,1,2
2622,328,12,134,20,690,191,226,175,1517,1,2
3149,126,15,85,13,2557,244,229,111,2524,1,1
2920,348,17,192,39,3463,186,209,160,4807,1,2
2975,194,12,942,116,2962,218,250,164,1506,0,2
3218,295,13,573,0,3661,182,236,194,1332,0,1
2954,243,6,840,-66,1332,207,245,176,1790,0,2
3285,348,6,330,67,3330,209,231,160,2023,1,1
3327,29,30,277,103,1928,194,160,85,2143,1,1
2816,79,14,30,7,3356,238,214,104,5541,1,2
3430,227,10,816,162,3568,205,250,181,331,0,1
3188,1,28,127,42,3966,168,174,134,3458,0,1
3154,20,15,1170,285,2873,208,207,133,1747,0,2
3243,11,17,960,40,1666,200,203,137,859,0,1
3139,17,18,300,63,960,202,200,130,1689,0,2
2856,16,10,351,77,1430,211,219,143,2753,0,2
3262,155,10,417,55,1207,231,241,141,2508,0,2
3057,315,6,390,10,1362,205,235,170,2952,1,1
2927,97,6,379,31,3494,230,231,135,4516,1,2
2702,43,9,108,15,1879,222,221,134,3847,1,2
3086,206,22,552,52,5965,200,254,179,1932,1,2
3229,218,3,420,108,424,216,242,162,633,0,1
2841,313,30,180,68,600,128,202,207,1061,0,1
2949,72,9,495,36,4625,231,223,125,3005,1,1
3108,358,26,127,44,4079,171,183,142,782,1,1
2819,221,10,558,67,4036,208,250,178,1639,0,2
2799,38,14,108,8,2893,219,209,122,4660,1,2
2918,59,4,365,60,3406,223,231,143,4491,1,2
3014,12,21,450,95,4687,194,194,131,3582,1,1
2808,75,5,42,0,679,227,230,137,2442,0,2
3293,43,8,150,14,1855,222,222,136,4800,0,1
2624,7,6,0,0,638,213,228,153,1321,0,2
2768,76,4,319,45,2592,225,232,143,6839,1,2
2952,112,8,182,33,3805,235,231,128,5334,1,2
2926,180,18,42,10,4942,224,248,150,342,1,2
2899,301,12,95,19,3140,185,234,189,2122,1,2
3060,157,6,543,56,5774,227,241,148,4052,1,1
3163,331,10,268,-22,1221,197,228,170,787,0,1
2762,200,23,124,4,1871,205,253,172,2546,1,2
3128,80,11,124,-6,1929,234,221,118,2376,1,2
2935,120,7,342,71,3271,232,235,136,2335,1,2
3391,267,5,859,185,1131,207,242,173,2100,0,1
2967,145,11,95,4,4608,236,238,132,3310,1,2
2951,322,17,268,36,3204,174,221,186,2100,0,1
3360,268,12,806,178,4500,188,245,195,2679,0,1
3048,157,2,0,0,2596,221,239,154,765,0,1
2945,333,11,450,9,4183,196,226,170,4603,1,2
2657,17,38,313,174,900,161,134,85,1222,0,2
2903,68,24,150,63,182,236,184,67,1199,1,1
2794,131,25,42,23,470,251,217,78,1084,1,2
2955,20,19,541,230,3163,204,197,125,1514,1,2
3209,125,6,192,14,5334,230,236,139,1191,1,1
3179,43,21,124,32,457,219,189,96,1651,1,1
3014,55,8,283,53,2471,225,223,132,2512,0,2
3504,292,17,190,90,2998,171,235,203,1945,1,1
2889,131,19,698,113,2289,247,226,99,1672,0,2
3131,59,17,540,-43,1208,230,203,101,1020,1,2
3307,5,8,30,5,3113,210,225,152,2068,1,1
3054,18,5,190,9,5184,216,229,150,2522,1,1
3117,13,13,480,100,1556,207,214,142,2704,0,1
2951,321,16,30,12,4183,177,222,185,426,1,1
3014,162,10,789,105,5908,230,243,144,5514,1,2
2908,27,12,553,66,2741,215,214,134,1080,0,1
3035,101,15,42,6,3247,244,218,99,2385,0,2
2725,32,14,0,0,1299,216,210,126,2558,0,2
2968,330,5,30,6,3190,207,233,165,1383,0,1
2820,25,19,234,49,828,207,196,119,612,0,2
2906,7,13,430,108,3302,203,213,146,685,0,2
2987,271,12,360,134,3037,188,244,195,1612,0,2
2614,151,12,30,-7,774,236,240,132,5917,1,2
2755,119,6,0,0,2087,231,235,137,2963,1,2
2999,87,10,242,32,4802,235,224,119,1693,1,1
3190,117,17,849,15,3050,247,222,98,2824,0,2
3226,187,16,531,109,6008,220,250,158,3121,1,2
3040,82,8,470,-43,4807,232,225,126,1233,1,1
3060,17,9,30,0,6802,213,221,145,2848,1,2
3037,297,8,60,2,2639,198,238,179,1282,0,2
2827,91,19,459,76,1612,245,207,84,641,0,2
3236,172,14,277,29,4206,228,246,146,2185,0,1
3226,277,16,450,83,4415,175,241,205,1300,1,2
2755,45,4,67,-7,1443,221,230,145,1613,1,2
3128,243,7,242,-4,1289,205,246,179,1857,0,2
3160,185,12,124,12,301,222,248,157,1411,1,1
2898,37,12,170,3,685,219,213,127,1514,0,2
2850,16,9,124,12,1276,212,222,146,2413,0,2
3208,352,16,466,17,3758,191,211,157,2949,1,2
3175,153,11,636,3,4373,233,241,138,1914,1,1
3134,51,27,418,213,2014,221,170,67,2690,0,1
3067,263,8,42,3,976,201,244,182,1774,0,1
3175,169,8,242,35,874,227,244,149,2301,1,1
3272,99,15,488,58,3093,244,218,99,3157,0,2
2924,78,7,85,0,1159,229,228,132,2359,1,2
2966,35,10,30,6,2280,219,218,134,972,0,1
2879,61,9,418,128,1298,227,222,128,1411,0,2
2789,328,21,108,47,2550,166,212,183,1974,0,2
2927,197,14,192,16,1591,216,251,167,1343,0,2
2681,338,29,323,92,983,145,186,172,1120,0,2
2805,181,27,120,24,4172,217,245,143,5278,1,2
2924,126,11,67,10,3630,239,233,123,2203,1,2
2604,3,22,420,131,671,184,192,140,499,0,2
2707,172,9,42,2,2145,226,245,151,690,0,2
2833,10,16,216,69,3060,201,206,140,552,0,2
3179,213,22,127,32,1452,195,254,187,4417,0,1
2945,130,15,85,17,878,243,231,113,1222,0,1
2631,323,10,192,22,474,194,230,175,1167,1,2
3100,154,10,420,-28,6375,232,241,139,2656,1,2
2878,70,15,95,-7,626,235,210,103,127,0,2
3240,59,13,541,-10,700,229,213,115,2581,1,1
3093,161,12,420,-15,6479,232,243,140,2886,1,2
3077,174,14,306,40,1708,227,246,148,918,1,2
3169,90,11,216,37,485,237,223,116,5493,0,1
3036,321,10,42,6,3009,193,230,176,514,1,1
2537,104,2,175,6,2576,222,236,150,2532,0,1
3229,172,8,272,27,2529,226,244,151,1337,0,1
3046,63,21,655,263,1976,233,191,80,2088,0,1
2567,327,13,379,60,725,188,225,176,1090,0,2
2900,324,13,234,54,3126,188,226,178,2288,1,2
2801,35,25,218,37,3000,209,178,92,618,0,2
2568,302,28,272,118,497,131,214,218,450,0,2
3219,171,12,124,9,2280,228,245,147,1731,0,1
2968,340,13,234,46,1296,192,221,167,3097,1,1
2799,77,8,95,11,1262,231,225,127,1259,0,2
2803,88,16,228,30,1952,242,212,94,2906,1,2
2913,233,17,85,17,4939,190,253,197,1440,1,2
3086,21,23,458,61,2680,198,184,114,1410,0,1
2957,350,12,42,7,1087,198,220,160,2184,0,2
3184,162,8,120,2,2180,229,242,146,1679,0,1
2987,358,14,283,72,4311,197,212,152,2203,1,2
3071,348,15,162,14,3772,191,214,161,552,0,1
2954,351,17,738,156,3072,188,209,158,849,0,2
3030,37,10,350,-6,2516,220,219,133,2661,0,2
3187,169,13,450,70,684,230,245,144,2017,0,2
3275,259,7,371,91,361,203,244,180,1463,0,1
2906,43,12,323,3,3329,222,213,124,3908,1,2
3014,67,17,228,63,785,235,205,97,752,1,1
3229,51,23,417,85,1466,224,184,82,4892,0,1
3254,73,27,228,11,2205,239,178,52,4447,0,1
3167,43,16,30,6,2554,221,202,111,2829,1,1
3054,39,10,247,17,6602,221,218,131,2876,1,2
2717,57,5,382,20,1940,223,229,142,6057,1,2
3137,2,6,190,16,481,211,228,154,2550,0,1
3151,27,6,785,70,1650,217,226,145,2733,0,1
2913,258,10,301,15,5511,195,246,189,5750,1,1
2686,359,9,258,-4,741,206,223,155,1104,1,2
3165,133,10,319,29,4621,237,235,128,2081,1,1
3083,59,23,636,58,1999,230,184,75,2021,0,1
3139,333,14,30,10,4052,186,221,174,1853,0,1
3132,235,8,285,51,5704,207,247,178,2577,1,2
3299,30,21,242,103,1736,208,189,109,2574,0,1
3223,162,20,390,9,731,235,241,127,2411,0,2
3217,98,15,170,17,4584,243,218,100,2109,1,1
2847,87,4,390,-7,1933,226,233,142,2059,1,2
2789,57,19,120,13,1355,230,197,94,2462,0,2
3164,66,14,342,44,2973,233,211,107,2803,0,1
2976,198,17,787,176,2703,212,252,169,1539,0,2
3047,267,9,228,22,5608,198,244,185,2015,1,2
3313,270,13,0,0,3606,186,244,197,1747,0,1
3197,12,6,362,62,492,214,228,151,2577,0,2
3014,65,4,467,32,5393,223,231,143,5322,1,1
3255,22,15,630,35,3034,209,207,131,834,0,1
3211,50,21,300,75,900,224,190,90,5200,0,1
2905,305,13,67,5,2789,183,232,189,1340,0,2
3004,346,9,30,6,6161,203,226,161,3318,1,2
2879,29,13,212,69,216,215,210,129,497,1,2
2535,74,7,295,27,693,229,227,132,1082,0,2
2939,120,19,90,11,361,248,221,93,661,1,1
3098,64,9,124,21,2160,229,221,125,1708,1,1
2899,90,24,90,30,5599,248,195,62,914,1,2
2671,92,8,212,49,1900,233,227,126,4863,1,2
3198,347,15,30,0,2955,190,214,162,4154,1,1
2760,96,2,366,44,1680,223,236,149,2118,1,2
3175,335,13,543,62,3573,189,221,171,3539,1,1
2845,15,15,693,115,90,206,209,138,1250,0,2
2758,309,18,201,20,1981,169,226,196,534,0,2
3018,32,24,700,149,2477,206,179,98,2073,0,2
3078,256,9,283,60,1529,200,246,184,1379,0,1
2755,32,18,127,48,1509,213,198,115,942,0,2
2968,189,11,228,-38,1245,221,248,160,541,0,2
2640,115,22,324,99,532,251,213,79,2465,1,2
3087,36,11,127,18,4340,219,215,130,2300,1,2
3034,151,12,361,62,5309,235,240,134,4179,1,1
3152,94,10,335,44,5486,236,225,119,1064,1,2
2934,69,18,379,152,1376,236,202,91,2163,0,2
2917,75,7,342,9,3937,228,228,133,4175,1,2
2945,90,11,127,23,4504,237,223,116,5309,1,2
3033,280,13,67,8,2347,183,241,198,3137,1,1
3143,90,0,664,-22,690,219,237,155,1637,0,1
3219,98,9,716,36,3078,235,228,124,2930,0,2
3313,312,17,757,43,3458,172,225,193,1134,0,1
3209,274,15,60,21,4991,178,242,203,663,1,1
3038,10,20,437,179,1183,193,194,133,3550,0,1
3100,45,15,510,0,3845,223,207,115,3569,1,2
3040,13,17,268,80,2435,201,203,136,1298,0,1
2639,46,16,408,54,1422,223,204,110,4160,1,2
3098,30,15,95,22,947,214,205,123,1492,0,2
3021,282,12,808,125,5879,188,241,193,5490,1,1
2770,9,14,175,29,1503,204,212,144,2536,1,2
3151,95,8,797,8,499,234,228,126,1575,0,2
2744,223,24,67,25,497,181,254,200,2301,0,2
3211,128,8,150,6,3226,234,235,132,4790,1,1
3252,277,14,256,34,589,180,242,201,1100,0,1
3005,160,13,120,0,2486,233,242,137,1595,0,2
2714,80,12,361,65,2389,236,219,113,2224,0,2
2943,77,23,108,30,331,241,190,67,1307,1,1
3432,66,5,765,153,2230,225,230,141,1473,1,1
3137,293,17,658,319,1351,169,234,204,1006,0,1
2842,5,19,323,-2,1650,192,199,140,2362,0,2
2857,222,24,108,37,2290,182,254,199,1986,0,2
2907,92,25,240,105,240,249,193,58,1084,1,2
3023,122,10,630,40,2804,238,232,124,2553,0,2
3088,245,25,212,76,2331,161,250,219,1657,0,2
2912,35,6,175,-2,4015,219,227,144,5633,1,2
3009,306,7,480,94,2737,201,236,174,1651,0,2
3241,15,13,607,50,3060,208,213,141,3615,1,1
3289,276,7,124,14,2865,200,242,181,603,0,1
2761,197,5,258,15,2490,219,244,161,1690,1,2
2851,93,16,571,117,360,243,214,96,1064,0,2
2776,53,12,95,0,1315,227,213,118,2433,0,2
2829,66,8,371,63,1999,229,224,128,824,0,2
2982,68,9,319,36,4888,230,221,124,4434,1,1
3220,13,15,540,33,1908,204,208,138,1919,0,1
3030,12,6,750,109,1471,214,228,151,564,0,1
2643,315,6,335,18,1061,205,235,170,1518,1,2
2906,307,7,175,10,5303,201,236,175,5245,1,2
3019,280,13,309,35,3043,184,241,196,691,0,2
2950,59,6,150,-5,1338,224,228,139,2177,1,2
3147,158,9,268,15,309,231,242,143,4954,0,2
3070,45,1,127,3,3301,219,235,153,1316,1,2
2860,11,16,228,59,3956,202,206,139,5382,1,2
2962,341,18,541,234,3254,180,211,168,1441,1,2
3187,49,22,108,52,3891,223,186,87,1353,1,1
2926,244,16,295,30,5768,186,251,201,6344,1,1
3060,107,13,390,36,3550,242,223,108,4939,1,2
3276,297,15,424,74,4136,177,234,197,1695,0,1
3257,30,9,702,181,780,218,220,137,2098,0,2
2852,28,7,525,101,2581,218,225,143,2742,1,2
3129,188,5,210,0,6454,220,244,159,2399,1,2
3100,252,8,285,-20,2170,202,246,182,1851,0,2
3234,0,4,180,13,5622,214,232,156,765,1,1
2786,247,7,175,-10,1612,205,246,179,2230,0,2
3050,97,20,313,47,2329,248,208,80,1848,0,2
3211,34,3,30,1,5139,219,232,149,450,1,1
3363,159,12,644,157,1315,233,242,138,1988,0,1
3188,145,8,190,40,3230,231,239,141,3603,1,1
3324,302,9,295,56,3242,196,236,180,1765,1,1
2713,6,25,210,81,785,179,182,132,2135,0,2
3251,100,7,272,0,6300,231,231,133,488,1,1
2830,341,14,85,8,2640,191,219,167,2611,1,2
2906,293,5,120,6,5199,205,239,173,4695,1,2
2806,322,18,30,9,4621,170,218,187,4895,1,2
2955,46,13,510,2,2090,224,211,119,2900,0,1
3119,26,37,450,238,480,177,136,70,1962,1,1
2974,335,19,365,68,3220,174,211,175,1549,0,1
3360,22,24,402,145,2068,198,182,111,2044,1,1
3243,354,9,390,9,182,206,225,158,1020,0,2
3212,112,8,42,0,3271,235,231,128,268,0,1
3033,326,7,175,13,4482,203,232,168,1050,1,2
3116,29,17,931,247,2713,211,200,120,2192,0,2
2776,51,20,85,16,1529,225,194,95,2506,0,2
2778,3,8,210,40,1591,209,225,153,2875,1,2
2678,62,5,192,11,242,224,230,142,1087,0,2
2860,99,9,30,1,2161,235,228,123,2546,0,2
3309,144,18,864,193,2610,242,234,114,2383,0,1
3211,187,6,95,7,5692,221,244,159,1020,1,1
3126,153,14,277,59,3128,236,240,132,3132,1,1
3034,61,12,443,43,5532,230,215,117,5221,1,1
3038,39,12,30,7,902,220,212,125,1233,0,1
3032,94,15,660,222,666,242,217,101,976,1,2
2968,254,8,382,52,5397,201,246,183,3945,1,2
2815,121,21,67,24,2402,250,218,85,2785,1,1
3211,21,3,42,0,5733,217,232,152,731,1,1
3086,342,10,540,85,2176,200,226,164,2574,0,1
2996,32,9,175,22,2280,218,221,138,2642,0,2
3253,210,14,240,46,1376,208,252,177,2736,0,1
2681,222,25,295,63,3022,180,254,200,1861,0,2
2908,115,4,108,0,1411,227,236,144,1894,1,2
2772,324,4,295,20,2097,209,235,164,3679,1,2
3037,105,3,192,30,2919,224,236,147,457,1,1
3233,181,15,218,26,4322,224,248,153,2304,0,1
2945,312,33,255,138,960,117,197,210,1348,0,1
3081,326,10,60,9,3778,195,229,173,841,1,1
2916,94,18,134,47,5586,245,210,88,872,1,2
2868,92,11,67,7,2490,238,222,114,458,0,1
2602,350,17,95,7,2176,187,209,159,1566,0,2
2812,314,24,212,80,3398,150,213,200,1445,1,2
3001,323,7,638,-119,1691,201,233,171,2051,0,2
2836,249,9,30,8,663,201,247,184,540,0,1
3082,230,11,474,-12,2624,202,251,184,924,0,1
3257,51,13,228,58,1068,226,211,116,1922,0,1
3243,45,5,309,44,1124,222,228,142,847,0,1
3037,45,4,255,9,1415,221,231,146,2652,1,2
3263,56,12,228,51,1276,228,214,117,2311,1,1
3123,287,15,90,33,2465,176,238,202,764,0,2
3001,99,10,0,0,3818,236,227,121,5354,1,2
3119,90,3,323,60,742,225,234,145,1347,0,2
3011,337,12,85,13,6106,194,224,169,3384,1,2
2722,314,21,216,58,1271,159,218,197,1328,0,2
2963,32,9,0,0,1762,218,221,138,1350,1,2
2821,83,11,67,3,3535,235,221,116,6462,1,2
2927,58,9,124,23,4504,227,221,127,3833,1,2
3044,132,19,95,26,6521,247,226,100,3235,1,2
3032,266,24,42,12,2225,151,242,225,618,0,2
2900,57,27,313,126,4174,227,172,62,882,1,2
2780,95,3,120,14,2456,224,235,147,1790,1,2
2969,207,5,67,8,5532,217,245,164,2177,1,2
2933,288,1,120,6,4626,216,238,159,4325,1,1
2791,23,8,30,-1,3711,216,223,144,3022,1,1
2916,88,5,134,1,755,228,231,137,2040,1,2
3281,297,2,430,97,446,213,238,163,1369,0,1
3148,27,8,362,32,1889,217,223,142,2731,0,1
3050,84,15,420,126,4316,240,212,98,2272,1,2
3053,10,5,120,5,3207,214,229,152,484,1,1
2624,43,20,283,52,752,220,192,99,2954,1,2
2817,110,27,127,35,1324,254,199,54,1896,0,2
2871,18,4,466,62,2305,217,231,152,1943,1,2
3306,264,10,390,31,2563,196,245,187,779,0,1
2855,105,15,162,28,949,244,220,100,190,1,2
2950,31,20,190,57,2012,210,191,110,1595,0,1
3012,79,11,212,21,2746,234,220,117,1543,0,2
2901,66,10,175,37,3126,230,219,121,2505,1,2
2936,267,5,335,5,1852,207,242,173,1107,0,1
3098,354,17,216,-9,1338,189,207,155,319,0,1
3053,18,12,552,194,1661,211,215,139,3187,0,1
2972,238,6,674,79,6111,209,245,173,6007,1,2
2991,177,17,210,44,2335,226,247,147,2928,0,2
3086,93,16,108,13,1416,244,213,94,1337,1,1
2977,34,14,218,52,850,217,209,124,1945,0,2
3191,214,7,537,-15,591,213,247,170,1981,0,2
3093,336,17,376,2,2543,181,216,172,962,1,1
2943,57,14,180,2,339,229,209,110,1020,1,1
2711,342,13,30,-4,3181,193,220,166,1719,1,2
3193,278,13,201,-25,3395,183,242,198,1396,1,1
2987,24,3,752,143,1237,218,233,152,2212,0,2
2742,70,15,150,19,2880,235,210,102,751,0,2
3247,110,16,713,39,3929,245,221,100,2816,1,1
3253,325,14,134,33,3302,185,224,179,4089,1,1
2759,21,14,437,59,2088,210,210,134,2213,1,2
3006,317,11,268,26,4689,192,231,179,153,1,2
2990,79,11,153,27,1495,234,220,117,1929,1,2
3009,48,19,201,50,5134,223,194,97,2525,1,1
2964,293,2,210,2,5748,214,238,162,1994,1,2
3051,48,7,190,29,1905,223,224,136,1605,1,1
3128,37,9,90,0,5250,220,220,135,2245,1,1
2953,56,14,295,38,2258,228,210,112,524,0,2
2868,281,8,90,12,3086,199,241,182,3986,1,2
2891,131,5,323,41,3062,228,237,144,2402,1,2
2707,95,5,362,40,990,229,232,138,1621,1,2
3072,99,6,0,0,1560,231,231,134,408,1,1
3260,328,9,30,5,3341,198,230,171,2074,1,1
2990,52,6,268,39,3722,223,227,140,1900,1,2
2872,103,25,42,14,808,252,200,61,1693,0,2
2896,153,6,0,0,2003,228,240,146,2148,0,2
3278,287,5,295,35,4913,206,240,172,836,1,2
3154,197,14,446,74,218,215,251,167,1900,0,2
2922,67,12,350,9,4612,232,216,115,4152,1,2
3085,28,29,108,-1,878,196,165,90,1507,1,1
3027,7,11,743,177,5649,207,218,148,5244,1,1
2947,236,2,170,29,3817,216,240,162,4764,1,2
