Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,432080,Short_Term,722.0,1548614.0,10+_years,Rent,Debt_Consolidation,35360.14,17.9,24.0,22,0,160550,685982.0,0.0,0.0
Fully_Paid,70334,Short_Term,705.0,552843.0,4_years,Rent,Other,13728.83,16.7,20.0,12,0,275728,426250.0,0.0,0.0
Fully_Paid,99999999,Long_Term,729.0,2462761.0,8_years,Rent,Debt_Consolidation,24750.73,36.0,6.0,10,0,2660,511830.0,0.0,0.0
Fully_Paid,99999999,Long_Term,679.0,1549488.0,10+_years,Home_Mortgage,Debt_Consolidation,29569.51,13.3,24.0,11,0,501809,804760.0,0.0,0.0
Not_Paid,137324,Short_Term,713.0,1359317.0,3_years,Home_Mortgage,Debt_Consolidation,16311.88,17.1,26.0,6,0,59945,125950.0,0.0,0.0
Fully_Paid,370964,Short_Term,701.0,1048876.0,1_year,Rent,Debt_Consolidation,29193.31,20.0,21.0,24,0,238545,702856.0,0.0,0.0
Not_Paid,353122,Short_Term,739.0,1238952.0,7_years,Home_Mortgage,Debt_Consolidation,22301.06,14.0,69.0,6,0,129200,242836.0,0.0,0.0
Fully_Paid,273130,Short_Term,711.0,1037894.0,5_years,Own_Home,Debt_Consolidation,14271.09,16.0,36.0,14,0,195510,544170.0,0.0,0.0
Fully_Paid,262856,Short_Term,730.0,1456711.0,6_years,Rent,Other,18208.84,13.2,33.0,4,0,106210,186318.0,0.0,0.0
Fully_Paid,99999999,Short_Term,734.0,1237470.0,10+_years,Home_Mortgage,Home_Improvements,9879.24,27.7,10.0,5,0,126426,178530.0,0.0,0.0
Fully_Paid,64614,Short_Term,715.0,372020.0,1_year,Home_Mortgage,Other,10540.63,12.2,44.0,5,0,211109,243474.0,0.0,0.0
Fully_Paid,269258,Short_Term,741.0,1433987.0,10+_years,Home_Mortgage,Home_Improvements,5138.55,30.2,5.0,18,0,238222,1338986.0,0.0,0.0
Not_Paid,250470,Long_Term,709.0,965675.0,3_years,Rent,Debt_Consolidation,26153.69,13.7,58.0,20,1,89661,798534.0,1.0,0.0
Fully_Paid,179828,Short_Term,721.0,1669454.0,10+_years,Rent,Debt_Consolidation,28798.11,28.6,46.0,12,0,123481,461208.0,0.0,0.0
Not_Paid,324236,Short_Term,7400.0,3200987.0,10+_years,Home_Mortgage,Debt_Consolidation,54150.19,20.9,9.0,16,0,175826,313214.0,0.0,0.0
Fully_Paid,99999999,Short_Term,718.0,677882.0,6_years,Rent,Debt_Consolidation,17738.02,16.2,45.0,17,0,247893,782122.0,0.0,0.0
Fully_Paid,586410,Short_Term,723.0,1536112.0,10+_years,Home_Mortgage,Debt_Consolidation,12583.32,31.0,68.0,11,0,233605,320122.0,0.0,0.0
Fully_Paid,515790,Long_Term,725.0,1156036.0,1_year,Home_Mortgage,Debt_Consolidation,22253.56,12.9,66.0,15,0,193116,414876.0,0.0,0.0
Fully_Paid,173514,Short_Term,722.0,1273779.0,4_years,Rent,Other,3481.75,10.1,28.0,7,0,91941,268818.0,0.0,0.0
Not_Paid,347248,Long_Term,738.0,1968077.0,7_years,Home_Mortgage,Debt_Consolidation,17269.86,27.6,73.0,20,0,914204,2155890.0,0.0,0.0
Not_Paid,278366,Short_Term,714.0,2098778.0,10+_years,Rent,Debt_Consolidation,30782.09,15.8,19.0,13,0,159847,181104.0,0.0,0.0
Fully_Paid,470690,Short_Term,696.0,1844311.0,10+_years,Home_Mortgage,Debt_Consolidation,55329.33,33.4,37.0,31,0,1334712,2533542.0,0.0,0.0
Not_Paid,452078,Long_Term,665.0,1208457.0,9_years,Home_Mortgage,Debt_Consolidation,18025.87,28.5,3.0,11,0,298186,662706.0,0.0,0.0
Fully_Paid,344366,Short_Term,673.0,1431251.0,5_years,Home_Mortgage,Debt_Consolidation,2898.45,12.0,3.0,8,0,115691,370040.0,0.0,0.0
Fully_Paid,476102,Long_Term,723.0,1495224.0,3_years,Home_Mortgage,Debt_Consolidation,9307.72,33.5,69.0,17,0,365332,1073666.0,0.0,0.0
Fully_Paid,198902,Short_Term,740.0,1584258.0,5_years,Rent,Debt_Consolidation,32345.22,17.4,8.0,21,0,561792,1298418.0,0.0,0.0
Fully_Paid,324302,Short_Term,738.0,1493704.0,9_years,Rent,Debt_Consolidation,2340.04,9.8,30.0,10,0,74366,562826.0,0.0,0.0
Fully_Paid,99999999,Short_Term,738.0,1924244.0,<_1_year,Home_Mortgage,Debt_Consolidation,33834.63,12.2,64.0,12,0,452162,668646.0,0.0,0.0
Fully_Paid,280060,Short_Term,747.0,967366.0,1_year,Home_Mortgage,Debt_Consolidation,16284.14,22.7,26.0,15,0,256557,479160.0,0.0,0.0
Fully_Paid,258038,Short_Term,727.0,2228472.0,1_year,Home_Mortgage,Home_Improvements,8728.22,18.0,15.0,10,0,1243094,55360624.0,0.0,0.0
Fully_Paid,322146,Short_Term,738.0,1576563.0,10+_years,Rent,Debt_Consolidation,37574.78,21.8,40.0,15,0,94753,602866.0,0.0,0.0
Fully_Paid,104412,Short_Term,698.0,1540558.0,1_year,Home_Mortgage,Debt_Consolidation,22979.93,15.2,22.0,12,0,218367,763884.0,0.0,0.0
Fully_Paid,111958,Short_Term,747.0,1256869.0,8_years,Home_Mortgage,Debt_Consolidation,21366.64,37.6,34.0,12,0,284639,743952.0,0.0,0.0
Fully_Paid,171292,Short_Term,735.0,2881920.0,8_years,Home_Mortgage,Debt_Consolidation,2257.58,9.4,33.0,6,0,43510,113476.0,0.0,0.0
Not_Paid,370128,Long_Term,684.0,801401.0,2_years,Rent,Debt_Consolidation,19367.46,12.8,72.0,13,1,103797,276914.0,1.0,0.0
Not_Paid,214698,Short_Term,733.0,519175.0,4_years,Rent,Debt_Consolidation,8652.98,14.5,39.0,9,1,71383,288024.0,1.0,0.0
Fully_Paid,630916,Short_Term,721.0,2276789.0,10+_years,Rent,Debt_Consolidation,51797.04,15.4,31.0,13,1,232465,547096.0,0.0,1.0
Fully_Paid,172766,Short_Term,707.0,1816381.0,3_years,Rent,Debt_Consolidation,31332.52,16.9,46.0,9,1,67412,94380.0,1.0,0.0
Not_Paid,133540,Short_Term,7310.0,788120.0,4_years,Rent,Debt_Consolidation,20096.87,12.1,31.0,13,0,662131,823504.0,0.0,0.0
Not_Paid,312466,Short_Term,7350.0,1252917.0,6_years,Rent,Debt_Consolidation,24953.65,13.6,73.0,9,0,273372,466180.0,0.0,0.0
Fully_Paid,522698,Short_Term,671.0,1256622.0,10+_years,Home_Mortgage,Debt_Consolidation,27226.62,31.2,23.0,19,1,109535,667546.0,1.0,0.0
Not_Paid,539044,Long_Term,729.0,1556632.0,<_1_year,Home_Mortgage,Debt_Consolidation,37488.9,31.6,4.0,14,0,446500,1641288.0,0.0,0.0
Fully_Paid,781176,Long_Term,687.0,2216692.0,10+_years,Home_Mortgage,Debt_Consolidation,11360.67,20.9,12.0,8,0,517503,753742.0,0.0,0.0
Fully_Paid,399124,Short_Term,739.0,1627768.0,10+_years,Rent,Debt_Consolidation,21160.87,22.2,49.0,10,0,385054,793342.0,0.0,0.0
Not_Paid,150634,Short_Term,709.0,483227.0,5_years,Rent,Debt_Consolidation,5194.79,10.5,74.0,4,0,80522,127006.0,0.0,0.0
Fully_Paid,224730,Short_Term,710.0,1358595.0,10+_years,Home_Mortgage,Debt_Consolidation,19020.33,21.7,68.0,14,1,182742,357434.0,1.0,0.0
Fully_Paid,129932,Short_Term,719.0,282891.0,2_years,Rent,Debt_Consolidation,7143.05,22.5,25.0,4,0,32414,326414.0,0.0,0.0
Fully_Paid,192698,Short_Term,743.0,908561.0,10+_years,Home_Mortgage,Debt_Consolidation,17868.55,35.3,39.0,13,0,600058,1059146.0,0.0,0.0
Not_Paid,146674,Short_Term,712.0,844436.0,10+_years,Home_Mortgage,Debt_Consolidation,9359.4,14.5,31.0,6,0,89737,128920.0,0.0,0.0
Fully_Paid,460284,Long_Term,721.0,2082267.0,5_years,Home_Mortgage,Debt_Consolidation,45636.29,18.5,54.0,10,0,148998,481910.0,0.0,0.0
Fully_Paid,99999999,Short_Term,725.0,858591.0,<_1_year,Rent,Debt_Consolidation,19890.72,16.9,26.0,15,0,243618,521400.0,0.0,0.0
Fully_Paid,220572,Short_Term,734.0,2915835.0,10+_years,Home_Mortgage,Debt_Consolidation,28672.33,14.8,23.0,6,0,103341,285560.0,0.0,0.0
Fully_Paid,99999999,Long_Term,711.0,1264773.0,10+_years,Rent,Debt_Consolidation,14460.52,18.2,46.0,20,0,156047,313148.0,0.0,0.0
Not_Paid,552200,Short_Term,710.0,1907600.0,10+_years,Rent,Debt_Consolidation,22414.3,19.8,44.0,12,0,458508,609532.0,0.0,0.0
Fully_Paid,215512,Short_Term,751.0,1395930.0,7_years,Home_Mortgage,Debt_Consolidation,7165.85,27.9,29.0,12,0,138358,301708.0,0.0,0.0
Fully_Paid,65626,Short_Term,746.0,755592.0,10+_years,Home_Mortgage,Debt_Consolidation,2531.18,20.3,29.0,6,1,72789,292600.0,1.0,0.0
Fully_Paid,243892,Long_Term,719.0,1053151.0,2_years,Own_Home,Business_Loan,482.79,14.1,30.0,5,0,14611,650650.0,0.0,0.0
Fully_Paid,218834,Short_Term,732.0,871568.0,10+_years,Home_Mortgage,Other,9441.86,30.7,45.0,7,0,101935,221034.0,0.0,0.0
Fully_Paid,99999999,Short_Term,722.0,853632.0,1_year,Rent,Debt_Consolidation,9389.99,9.9,36.0,10,0,44764,72512.0,0.0,0.0
Fully_Paid,109230,Short_Term,746.0,3230798.0,2_years,Own_Home,Debt_Consolidation,51154.46,22.4,47.0,14,0,283670,452430.0,0.0,0.0
Fully_Paid,99999999,Short_Term,709.0,1453652.0,6_years,Home_Mortgage,Debt_Consolidation,14173.05,21.0,60.0,23,0,185250,563002.0,0.0,0.0
Fully_Paid,661320,Long_Term,684.0,1484964.0,9_years,Home_Mortgage,Debt_Consolidation,29315.67,16.2,39.0,12,1,184604,438944.0,1.0,0.0
Fully_Paid,193094,Short_Term,725.0,741152.0,3_years,Home_Mortgage,Buy_a_Car,5966.19,18.4,76.0,3,1,33592,143528.0,1.0,0.0
Fully_Paid,769230,Short_Term,724.0,2562435.0,3_years,Home_Mortgage,Debt_Consolidation,39290.67,21.1,46.0,15,0,227905,579986.0,0.0,0.0
Fully_Paid,65032,Short_Term,702.0,584022.0,<_1_year,Rent,Other,2413.95,8.5,67.0,4,0,56164,99726.0,0.0,0.0
Fully_Paid,325358,Short_Term,748.0,1760825.0,5_years,Own_Home,Debt_Consolidation,9449.84,12.5,26.0,8,0,65227,195140.0,0.0,0.0
Fully_Paid,99999999,Short_Term,728.0,1258959.0,<_1_year,Rent,Debt_Consolidation,17415.59,11.2,32.0,10,0,153102,396616.0,0.0,0.0
Fully_Paid,278916,Short_Term,703.0,1334066.0,9_years,Home_Mortgage,Debt_Consolidation,17454.16,15.0,55.0,9,0,255018,375672.0,0.0,0.0
Fully_Paid,99999999,Short_Term,676.0,1780642.0,<_1_year,Rent,Debt_Consolidation,21515.98,29.8,37.0,7,1,123120,234476.0,1.0,0.0
Fully_Paid,338162,Short_Term,715.0,1150640.0,7_years,Rent,Debt_Consolidation,18026.63,21.6,56.0,12,1,86830,144254.0,1.0,0.0
Fully_Paid,282040,Short_Term,713.0,581115.0,10+_years,Rent,Debt_Consolidation,9152.49,29.5,38.0,6,1,69825,118888.0,1.0,0.0
Fully_Paid,224510,Short_Term,722.0,1774144.0,<_1_year,Rent,Other,13498.17,13.7,48.0,18,0,32414,150150.0,0.0,0.0
Fully_Paid,99999999,Short_Term,732.0,1165726.0,8_years,Own_Home,Debt_Consolidation,22245.77,18.0,69.0,8,0,213560,285538.0,0.0,0.0
Fully_Paid,654522,Short_Term,717.0,1884230.0,10+_years,Home_Mortgage,Debt_Consolidation,23238.71,17.3,47.0,12,0,434967,549846.0,0.0,0.0
Fully_Paid,478478,Short_Term,751.0,2254008.0,5_years,Rent,Debt_Consolidation,15815.6,12.0,26.0,11,0,825664,2476760.0,0.0,0.0
Fully_Paid,99999999,Short_Term,734.0,995809.0,2_years,Rent,Debt_Consolidation,21160.87,15.8,31.0,9,0,457444,715770.0,0.0,0.0
Fully_Paid,291082,Long_Term,703.0,1024917.0,6_years,Home_Mortgage,Debt_Consolidation,17167.45,11.3,28.0,19,0,178049,391952.0,0.0,0.0
Fully_Paid,99999999,Short_Term,734.0,1991808.0,4_years,Rent,Debt_Consolidation,21743.79,13.0,48.0,9,0,114133,166232.0,0.0,0.0
Not_Paid,360162,Short_Term,728.0,1671905.0,10+_years,Home_Mortgage,Home_Improvements,16022.51,11.7,27.0,18,0,173337,793298.0,0.0,0.0
Fully_Paid,174064,Short_Term,735.0,1221415.0,2_years,Home_Mortgage,Debt_Consolidation,19949.81,12.2,12.0,14,0,357713,782958.0,0.0,0.0
Fully_Paid,325974,Long_Term,739.0,1595297.0,10+_years,Home_Mortgage,Debt_Consolidation,18345.83,19.2,11.0,7,0,160987,448096.0,0.0,0.0
Not_Paid,170984,Short_Term,697.0,1143192.0,1_year,Home_Mortgage,Debt_Consolidation,20139.24,20.8,56.0,22,0,297312,898832.0,0.0,0.0
Not_Paid,439780,Long_Term,618.0,985036.0,<_1_year,Rent,Other,26760.17,23.4,13.0,15,0,106020,245520.0,0.0,0.0
Fully_Paid,361592,Long_Term,675.0,872651.0,1_year,Home_Mortgage,Debt_Consolidation,18253.11,27.4,75.0,8,0,133513,227348.0,0.0,0.0
Fully_Paid,134706,Short_Term,737.0,1151077.0,4_years,Rent,Home_Improvements,21947.09,16.0,53.0,3,0,10469,33682.0,0.0,0.0
Fully_Paid,217030,Short_Term,746.0,4378303.0,10+_years,Home_Mortgage,Debt_Consolidation,8245.81,18.7,24.0,9,0,50749,163240.0,0.0,0.0
Fully_Paid,140448,Short_Term,747.0,1679562.0,10+_years,Home_Mortgage,Other,16375.72,18.2,30.0,7,0,72504,471614.0,0.0,0.0
Fully_Paid,517902,Short_Term,715.0,1944650.0,4_years,Home_Mortgage,Home_Improvements,55422.62,8.1,18.0,10,0,73074,276540.0,0.0,0.0
Fully_Paid,99999999,Short_Term,747.0,1034037.0,10+_years,Home_Mortgage,Debt_Consolidation,9823.19,14.9,73.0,4,0,376219,598378.0,0.0,0.0
Not_Paid,646800,Short_Term,665.0,1713040.0,8_years,Home_Mortgage,Debt_Consolidation,26980.38,31.3,70.0,15,0,454062,758670.0,0.0,0.0
Fully_Paid,243628,Short_Term,702.0,743128.0,2_years,Home_Mortgage,Debt_Consolidation,5369.02,13.0,41.0,4,0,81871,139832.0,0.0,0.0
Fully_Paid,219626,Short_Term,743.0,701803.0,10+_years,Home_Mortgage,Debt_Consolidation,15673.67,22.5,58.0,9,1,191710,355718.0,1.0,0.0
Fully_Paid,161238,Short_Term,708.0,643644.0,1_year,Rent,Debt_Consolidation,11692.79,12.5,4.0,13,0,113905,534006.0,0.0,0.0
Fully_Paid,355630,Short_Term,742.0,1122957.0,1_year,Home_Mortgage,Debt_Consolidation,8328.65,27.8,59.0,13,1,304931,550814.0,1.0,0.0
Fully_Paid,525844,Short_Term,744.0,1229946.0,10+_years,Home_Mortgage,Debt_Consolidation,15886.66,29.2,58.0,11,0,338371,621896.0,0.0,0.0
Fully_Paid,450098,Long_Term,741.0,2134175.0,10+_years,Home_Mortgage,Debt_Consolidation,40371.39,20.8,73.0,24,0,427804,1379818.0,0.0,0.0
Fully_Paid,110352,Short_Term,719.0,1620016.0,10+_years,Rent,Other,3807.03,33.3,46.0,5,0,174591,780582.0,0.0,0.0
Fully_Paid,220990,Short_Term,734.0,897028.0,10+_years,Home_Mortgage,Debt_Consolidation,12558.24,14.9,17.0,15,1,164654,273922.0,1.0,0.0
Fully_Paid,109824,Short_Term,707.0,1885389.0,10+_years,Rent,Debt_Consolidation,34879.63,18.3,75.0,15,0,575225,916168.0,0.0,0.0
Fully_Paid,227436,Short_Term,735.0,1018096.0,10+_years,Rent,Debt_Consolidation,18834.89,24.0,36.0,11,0,195605,433048.0,0.0,0.0
Fully_Paid,99999999,Short_Term,737.0,2082419.0,2_years,Home_Mortgage,Debt_Consolidation,41648.19,13.6,3.0,17,0,217037,724240.0,0.0,0.0
Fully_Paid,152284,Short_Term,740.0,901778.0,10+_years,Home_Mortgage,Debt_Consolidation,3795.06,19.0,2.0,14,0,50388,1666962.0,0.0,0.0
Fully_Paid,99999999,Short_Term,734.0,664677.0,1_year,Home_Mortgage,Other,8419.09,20.3,7.0,5,0,130682,554224.0,0.0,0.0
Fully_Paid,99999999,Long_Term,744.0,1251682.0,2_years,Home_Mortgage,Home_Improvements,19192.47,16.6,66.0,9,0,72865,781220.0,0.0,0.0
Fully_Paid,169070,Short_Term,724.0,1123242.0,3_years,Rent,Debt_Consolidation,31263.55,12.1,32.0,12,0,126673,598620.0,0.0,0.0
Fully_Paid,251680,Short_Term,729.0,560937.0,1_year,Rent,Debt_Consolidation,10985.04,18.1,4.0,17,0,165965,571934.0,0.0,0.0
Fully_Paid,312246,Short_Term,729.0,1733598.0,10+_years,Home_Mortgage,Other,22970.24,15.4,2.0,15,0,114532,290202.0,0.0,0.0
Fully_Paid,135256,Short_Term,744.0,2725702.0,3_years,Rent,Other,18671.11,30.9,19.0,10,0,118446,1023528.0,0.0,0.0
Fully_Paid,534380,Long_Term,723.0,2307588.0,10+_years,Rent,Debt_Consolidation,29421.69,22.4,27.0,17,0,152741,496804.0,0.0,0.0
Fully_Paid,91542,Short_Term,704.0,564699.0,1_year,Rent,Debt_Consolidation,4875.21,12.0,58.0,3,0,14079,71808.0,0.0,0.0
Fully_Paid,669834,Short_Term,699.0,1301519.0,10+_years,Rent,Debt_Consolidation,19739.48,16.5,16.0,12,0,186333,261206.0,0.0,0.0
Fully_Paid,99999999,Short_Term,734.0,687154.0,3_years,Rent,Debt_Consolidation,15346.3,15.0,71.0,10,1,169081,304942.0,1.0,0.0
Fully_Paid,99999999,Short_Term,713.0,711265.0,10+_years,Rent,Debt_Consolidation,11261.68,13.3,68.0,17,0,279984,492712.0,0.0,0.0
Fully_Paid,223784,Short_Term,714.0,1507498.0,10+_years,Home_Mortgage,Debt_Consolidation,25778.06,20.5,2.0,7,0,34409,44748.0,0.0,0.0
Fully_Paid,143242,Short_Term,691.0,676514.0,4_years,Rent,Debt_Consolidation,12295.66,11.3,61.0,4,0,108528,129822.0,0.0,0.0
Fully_Paid,358996,Short_Term,739.0,1840929.0,<_1_year,Rent,Debt_Consolidation,15647.83,19.4,27.0,11,0,246297,435402.0,0.0,0.0
Fully_Paid,178860,Short_Term,737.0,1544776.0,10+_years,Home_Mortgage,Debt_Consolidation,16348.93,21.8,74.0,14,0,212743,527472.0,0.0,0.0
Fully_Paid,369908,Short_Term,737.0,1449491.0,10+_years,Home_Mortgage,Debt_Consolidation,12924.75,19.3,3.0,4,0,12882,207042.0,0.0,0.0
Fully_Paid,218218,Short_Term,703.0,2295960.0,10+_years,Home_Mortgage,Home_Improvements,10102.3,15.1,53.0,11,1,77216,429880.0,1.0,0.0
Fully_Paid,327822,Short_Term,698.0,1031206.0,3_years,Home_Mortgage,Other,16241.58,37.9,20.0,13,0,205295,620686.0,0.0,0.0
Fully_Paid,98208,Short_Term,723.0,834233.0,3_years,Home_Mortgage,Debt_Consolidation,21689.83,22.9,46.0,18,0,189506,1160962.0,0.0,0.0
Fully_Paid,279796,Long_Term,695.0,604105.0,8_years,Home_Mortgage,Debt_Consolidation,2094.18,16.3,40.0,8,0,80617,168190.0,0.0,0.0
Fully_Paid,697554,Long_Term,709.0,1385784.0,1_year,Home_Mortgage,Debt_Consolidation,14435.25,20.9,11.0,14,0,584972,1205226.0,0.0,0.0
Fully_Paid,260942,Short_Term,731.0,938980.0,10+_years,Home_Mortgage,Debt_Consolidation,17996.99,24.4,46.0,14,0,201666,568172.0,0.0,0.0
Fully_Paid,58036,Short_Term,734.0,185041.0,1_year,Rent,Debt_Consolidation,192.85,8.3,16.0,17,0,7904,397848.0,0.0,0.0
Fully_Paid,353056,Short_Term,664.0,1152426.0,1_year,Rent,Business_Loan,5800.51,16.3,3.0,9,0,190836,736582.0,0.0,0.0
Fully_Paid,374814,Short_Term,747.0,2285016.0,10+_years,Home_Mortgage,Debt_Consolidation,5388.78,16.3,33.0,12,0,366909,1056836.0,0.0,0.0
Fully_Paid,327602,Long_Term,717.0,2357672.0,3_years,Rent,Debt_Consolidation,23183.8,15.0,36.0,12,1,113335,358556.0,1.0,0.0
Fully_Paid,99999999,Long_Term,711.0,867331.0,<_1_year,Rent,Debt_Consolidation,6902.51,12.5,81.0,8,0,300010,429924.0,0.0,0.0
Fully_Paid,78386,Short_Term,719.0,564186.0,4_years,Rent,Other,319.77,10.5,16.0,4,0,5225,108086.0,0.0,0.0
Fully_Paid,571208,Long_Term,635.0,1707606.0,<_1_year,Rent,Debt_Consolidation,40413.38,16.9,39.0,10,0,413421,562518.0,0.0,0.0
Fully_Paid,266112,Short_Term,742.0,1455552.0,10+_years,Home_Mortgage,Debt_Consolidation,21712.06,28.3,23.0,10,0,157966,219582.0,0.0,0.0
Fully_Paid,172172,Short_Term,719.0,2825034.0,10+_years,Home_Mortgage,Debt_Consolidation,32017.28,18.3,72.0,16,1,232332,471152.0,1.0,0.0
Fully_Paid,99999999,Short_Term,730.0,1044373.0,5_years,Rent,Debt_Consolidation,16448.87,9.7,19.0,11,0,95532,205590.0,0.0,0.0
Fully_Paid,310772,Long_Term,731.0,4659750.0,10+_years,Home_Mortgage,Debt_Consolidation,3533.62,22.1,26.0,11,0,149815,563222.0,0.0,0.0
Fully_Paid,32230,Short_Term,710.0,834822.0,10+_years,Rent,Other,13357.19,13.3,38.0,12,0,166117,390940.0,0.0,0.0
Fully_Paid,335060,Long_Term,728.0,1562541.0,10+_years,Rent,Debt_Consolidation,20443.24,17.8,41.0,23,0,352830,1069486.0,0.0,0.0
Fully_Paid,112420,Short_Term,736.0,485450.0,4_years,Rent,Debt_Consolidation,9587.59,9.6,5.0,6,0,122588,276694.0,0.0,0.0
Fully_Paid,255178,Short_Term,730.0,651548.0,10+_years,Own_Home,Debt_Consolidation,13736.81,36.8,76.0,15,0,319029,643544.0,0.0,0.0
Fully_Paid,216722,Short_Term,701.0,624036.0,10+_years,Home_Mortgage,Debt_Consolidation,7384.54,11.7,36.0,15,1,190304,414216.0,1.0,0.0
Fully_Paid,503360,Long_Term,674.0,1018780.0,4_years,Rent,Debt_Consolidation,33279.83,10.5,21.0,11,0,564965,888800.0,0.0,0.0
Fully_Paid,99999999,Short_Term,739.0,1204353.0,10+_years,Home_Mortgage,Debt_Consolidation,28402.72,18.9,9.0,24,0,175180,520080.0,0.0,0.0
Fully_Paid,325776,Short_Term,731.0,1650606.0,8_years,Own_Home,Debt_Consolidation,30673.6,20.6,54.0,21,0,370557,834768.0,0.0,0.0
Fully_Paid,338184,Short_Term,722.0,1012510.0,10+_years,Rent,Debt_Consolidation,18478.26,12.0,17.0,11,0,241509,410630.0,0.0,0.0
Fully_Paid,441936,Long_Term,711.0,2519039.0,10+_years,Rent,Debt_Consolidation,56888.28,14.8,31.0,16,0,123481,369490.0,0.0,0.0
Fully_Paid,585618,Short_Term,726.0,1145130.0,2_years,Own_Home,Debt_Consolidation,28055.78,16.3,28.0,10,0,782344,1036486.0,0.0,0.0
Fully_Paid,670494,Short_Term,741.0,1930210.0,3_years,Rent,Other,18819.5,10.0,20.0,13,0,100073,594286.0,0.0,0.0
Fully_Paid,129118,Short_Term,749.0,1301006.0,10+_years,Home_Mortgage,Debt_Consolidation,19406.79,28.5,47.0,14,0,644309,1661572.0,0.0,0.0
Fully_Paid,171754,Short_Term,718.0,1031814.0,10+_years,Home_Mortgage,Debt_Consolidation,27686.8,22.5,80.0,16,0,806208,2333760.0,0.0,0.0
Not_Paid,370084,Short_Term,7260.0,2256060.0,5_years,Home_Mortgage,Debt_Consolidation,27824.74,14.6,5.0,12,1,334495,670098.0,1.0,0.0
Fully_Paid,133364,Short_Term,740.0,1535808.0,2_years,Home_Mortgage,Debt_Consolidation,17789.89,33.7,5.0,10,0,448780,806916.0,0.0,0.0
Fully_Paid,215160,Short_Term,743.0,2229840.0,10+_years,Home_Mortgage,Debt_Consolidation,17299.88,21.5,12.0,14,0,239438,603988.0,0.0,0.0
Not_Paid,556446,Short_Term,696.0,1614677.0,1_year,Home_Mortgage,Home_Improvements,36599.32,21.0,24.0,15,0,455658,894256.0,0.0,0.0
Fully_Paid,328284,Long_Term,723.0,1134072.0,2_years,Rent,Debt_Consolidation,11813.25,14.1,16.0,23,0,339321,612920.0,0.0,0.0
Fully_Paid,99999999,Short_Term,735.0,2910990.0,4_years,Home_Mortgage,Debt_Consolidation,10600.86,18.2,36.0,25,1,13376,595474.0,0.0,0.0
Not_Paid,322410,Short_Term,7220.0,649705.0,10+_years,Home_Mortgage,Debt_Consolidation,16946.48,27.9,73.0,13,0,319827,813890.0,0.0,0.0
Fully_Paid,454520,Long_Term,719.0,2243064.0,5_years,Rent,Debt_Consolidation,33645.96,27.4,22.0,8,0,124336,196966.0,0.0,0.0
Fully_Paid,34826,Short_Term,696.0,1504192.0,10+_years,Rent,Other,17172.77,25.0,26.0,7,0,436582,537768.0,0.0,0.0
Fully_Paid,459536,Short_Term,733.0,1459067.0,4_years,Home_Mortgage,Debt_Consolidation,41096.81,17.4,37.0,16,0,247323,545468.0,0.0,0.0
Fully_Paid,26466,Short_Term,682.0,1556176.0,6_years,Rent,Business_Loan,12501.43,36.0,82.0,5,2,20216,45100.0,0.0,2.0
Fully_Paid,99999999,Short_Term,699.0,1336517.0,10+_years,Home_Mortgage,Debt_Consolidation,16929.19,15.0,28.0,11,0,343083,409134.0,0.0,0.0
Fully_Paid,297704,Long_Term,711.0,1458060.0,10+_years,Home_Mortgage,Debt_Consolidation,1883.47,12.3,74.0,8,0,88920,290048.0,0.0,0.0
Fully_Paid,107778,Short_Term,694.0,746567.0,5_years,Own_Home,Debt_Consolidation,8647.85,17.7,45.0,8,1,69293,219802.0,0.0,0.0
Fully_Paid,322806,Short_Term,722.0,1486864.0,1_year,Rent,Debt_Consolidation,20940.09,22.0,12.0,8,1,343216,1439900.0,1.0,0.0
Fully_Paid,215182,Short_Term,735.0,1709715.0,4_years,Rent,Debt_Consolidation,37328.92,13.0,73.0,16,0,383306,646998.0,0.0,0.0
Fully_Paid,366520,Long_Term,707.0,721354.0,7_years,Own_Home,Debt_Consolidation,14667.43,14.6,65.0,12,0,347320,580294.0,0.0,0.0
Fully_Paid,236588,Short_Term,710.0,1461480.0,10+_years,Home_Mortgage,Other,21191.27,16.3,46.0,12,0,188214,314050.0,0.0,0.0
Fully_Paid,753984,Short_Term,718.0,1607457.0,10+_years,Rent,Debt_Consolidation,32149.14,22.2,19.0,11,0,476121,748022.0,0.0,0.0
Fully_Paid,99999999,Short_Term,745.0,1641486.0,1_year,Home_Mortgage,Other,4117.49,21.1,38.0,9,0,137389,964084.0,0.0,0.0
Fully_Paid,99999999,Short_Term,690.0,1563339.0,10+_years,Home_Mortgage,Debt_Consolidation,17717.88,16.2,32.0,15,0,400406,796620.0,0.0,0.0
Not_Paid,417362,Short_Term,6650.0,1141254.0,3_years,Rent,Debt_Consolidation,1483.71,7.7,3.0,7,0,66918,99088.0,0.0,0.0
Fully_Paid,499950,Long_Term,692.0,1310734.0,5_years,Own_Home,Debt_Consolidation,28617.8,16.4,13.0,10,0,121600,535414.0,0.0,0.0
